user_id,recency,frequency,monetary,prediction
542368672,187,1,159.8,1
562811406,186,2,866.4300000000001,0
526535850,205,1,566.04,1
523698520,188,2,756.5,0
547425000,206,1,205.93,1
540746602,206,3,192.06,1
518901564,188,1,38.59,1
519830885,205,1,176.58,1
557716644,206,1,1210.55,1
513024017,206,1,11.27,1
551524704,205,1,98.83,1
546827122,205,2,644.33,1
553629322,205,2,318.15000000000003,1
551400367,205,1,437.57,1
558465560,205,1,130.49,1
514710677,205,3,500.38,1
552820224,205,1,257.15,1
564397188,188,1,110.66,1
558165476,206,1,30.35,1
545595871,205,1,170.92,1
515228094,209,2,130.68,1
514065686,209,2,387.86,1
521531390,206,1,696.29,1
551135460,206,1,160.24,1
549435825,188,1,13.33,3
563039541,188,2,311.46,1
556751270,205,1,130.49,1
548137685,205,3,431.9,1
513219941,183,2,1770.86,0
557802416,206,1,170.92,1
516300522,191,1,378.13,1
525875031,206,1,240.34,1
564336949,188,1,1003.66,1
546674470,188,2,387.27,1
557016643,186,4,2784.24,2
559096382,188,1,293.19,1
557789521,206,1,591.78,1
546163169,205,1,190.21,1
549497044,205,1,88.81,1
561635268,188,1,256.94,1
563382979,191,1,90.07,1
557356135,206,1,129.94,1
516324272,206,1,43.76,1
561653133,187,1,56.6,1
563227575,187,1,28.29,3
550540249,205,1,39.38,1
558335828,205,1,362.43,1
564464881,188,2,428.56,1
558299369,205,1,170.77,1
484811215,188,1,759.32,1
540587817,206,1,250.96,1
512719782,188,1,228.51,1
519997392,209,1,55.68,1
544369942,206,1,602.07,1
558486045,205,1,16.86,1
518388058,205,1,45.68,1
557104269,205,1,76.71,1
557027755,209,1,270.02,1
564789828,187,1,131.02,1
532635741,187,1,278.79,1
537266259,191,1,246.73,1
554270943,191,1,270.42,1
554414882,188,1,244.99,1
518632044,188,1,318.77,1
515874214,205,1,51.48,1
549655514,205,1,358.57,1
563175086,191,1,48.91,1
519316902,205,2,95.22,1
513460910,205,1,41.19,1
515140762,209,3,140.71,1
524853721,205,1,218.51,1
521424760,205,1,1003.86,1
531259347,205,2,284.12,1
514523933,191,1,70.53,1
513724041,188,1,131.02,1
564346211,188,1,111.19,1
531585203,183,2,20.33,3
540052320,205,1,41.19,1
558557899,183,3,559.9300000000001,0
537442712,205,2,3495.58,1
514470990,209,1,360.34,1
541428765,208,4,430.84,1
537944397,205,1,578.65,1
523661326,188,2,765.85,0
512936406,188,1,140.71,1
518638008,188,3,1431.0,0
519176379,191,1,46.46,1
564226877,188,1,24.04,3
564339886,188,1,362.04,1
564257847,188,1,334.34,1
514073946,188,1,149.3,1
516756157,188,2,214.98,1
564274899,188,1,244.32,1
544291511,188,2,411.46000000000004,1
545792427,205,2,1538.78,1
521120280,191,1,146.01,1
527539824,205,1,300.88,1
521546605,209,1,231.64,1
525466874,209,2,214.76999999999998,1
514700621,184,2,402.08,0
524459238,191,1,139.0,1
540063153,205,1,166.94,1
516641081,188,1,299.89,1
558882223,188,1,185.31,1
515097656,205,1,65.19,1
527267691,191,1,407.48,1
538020344,206,1,128.45,1
519126144,205,1,34.75,1
556955149,205,1,229.09,1
563727689,183,2,1682.37,0
515468861,208,7,6828.99,2
557979483,206,1,241.94,1
519297420,206,1,115.61,1
557086240,206,1,131.02,1
518708691,206,1,120.21,1
557103036,206,1,192.77,1
524043975,209,2,323.69,1
557056803,209,4,2260.13,1
513900603,206,1,13.71,1
530599581,206,1,741.06,1
524157241,188,1,90.35,1
515664586,188,1,459.16,1
514410512,188,2,780.54,0
553782852,205,2,784.87,1
532269670,206,1,25.17,1
552017503,206,1,130.25,1
558638064,188,2,193.8,1
549207565,190,1,62.75,1
519473340,205,1,39.64,1
518114775,206,2,79.49000000000001,1
555285962,206,1,8.95,1
549744403,206,1,117.12,1
551834125,188,1,775.99,1
512746983,209,1,230.59,1
530431975,209,1,133.49,1
561260038,188,1,347.47,1
552477936,188,2,49.51,1
563268823,191,1,33.42,1
557919614,206,1,169.76,1
512381847,208,1,115.83,1
516043817,208,1,89.29,1
546872551,206,1,148.52,1
557998400,206,1,190.21,1
526667748,209,1,334.6,1
558401465,205,1,131.02,1
563586462,188,1,244.46,1
516428957,188,1,246.34,1
515220021,187,1,20.34,3
521009586,188,1,59.18,1
520680873,191,1,246.52,1
558134727,188,1,591.73,1
513337546,205,1,28.69,1
527891409,205,1,183.53,1
535536510,208,1,89.84,1
550466437,188,1,210.43,1
512489836,209,1,133.49,1
532722268,188,1,140.17,1
557376973,188,1,321.52,1
545640595,205,2,46.12,1
557905939,206,1,201.55,1
531343938,205,1,90.07,1
514079600,184,2,719.96,0
513604138,205,1,115.58,1
558198174,206,1,398.72,1
549424569,209,1,252.19,1
555210317,188,1,130.99,1
564362427,188,1,12.61,3
540644843,208,5,1852.6799999999998,2
536185323,207,5,105.20000000000002,1
556518019,205,2,1051.0300000000002,1
522833352,205,1,952.28,1
553091534,188,1,223.75,1
528237365,188,1,386.08,1
516285326,205,1,70.14,1
528372820,205,1,288.03,1
521778886,205,1,120.34,1
516217524,206,1,160.24,1
544308962,206,1,1413.16,1
517900005,209,1,231.41,1
547656215,190,1,29.34,1
552292125,209,3,485.52,1
560485530,188,1,77.97,1
546420413,204,2,493.71000000000004,1
512510788,205,1,52.51,1
520294440,205,1,89.58,1
519103020,205,1,406.45,1
564548167,187,1,130.99,1
556892077,188,1,244.22,1
523276803,188,1,1492.65,0
518635259,205,1,140.23,1
553686161,206,1,89.84,1
517405295,188,1,1379.44,1
554553955,206,1,14.13,1
556981429,207,12,4617.16,2
522883169,205,1,941.85,1
525895244,205,1,72.05,1
519084941,205,1,138.64,1
516768926,187,1,194.99,1
558383534,204,2,387.11,1
540508037,206,1,38.1,1
515782810,205,1,62.8,1
544357044,209,1,48.88,1
540819906,190,2,491.73,1
543287210,205,2,46.28,1
513226155,188,1,140.72,1
515190962,205,1,60.75,1
558292654,205,2,1165.84,1
553532327,204,3,757.38,1
558364969,205,1,151.36,1
523114054,188,1,43.5,1
515327429,188,1,308.81,1
522004822,188,1,31.4,1
563211802,190,2,1255.58,0
510344108,205,1,288.03,1
520682920,205,2,996.5699999999999,1
558465286,205,1,240.53,1
552606670,209,1,79.77,1
536606053,209,1,128.45,1
513112576,209,1,373.21,1
513182098,209,1,42.47,1
513889995,208,6,931.3900000000001,2
513251657,205,2,212.36,1
530419664,205,2,262.04,1
558327479,205,1,1210.55,1
549598451,190,3,349.9,1
556025277,193,1,478.26,1
518787805,188,1,560.37,1
535326073,188,1,691.91,1
557503803,208,1,239.38,1
558442446,188,1,358.26,1
534189650,188,1,256.98,1
513031553,208,2,471.83,1
534127693,209,4,842.44,1
515532539,188,3,146.76999999999998,1
528057765,188,1,25.48,3
558346934,205,1,424.72,1
543918319,188,1,62.25,1
525813727,188,1,59.18,1
564343529,188,1,102.92,1
522131181,205,1,90.09,1
527547771,191,1,732.09,1
518441817,208,1,1122.81,1
539375524,205,1,192.77,1
512975724,208,1,190.91,1
555669877,209,2,329.71,1
564340227,188,2,342.52,1
516749464,188,1,86.2,1
522045541,205,1,4.28,1
513256148,191,1,40.67,1
516817282,208,4,688.84,1
558277079,205,1,197.42,1
551714898,208,2,718.0899999999999,1
514724500,209,1,1261.27,1
551040588,209,2,323.66,1
552042103,209,2,986.29,1
537942200,209,1,161.84,1
531510866,205,1,49.68,1
518431975,188,2,566.22,1
524303521,205,1,166.63,1
523538071,191,1,270.25,1
557142825,209,1,197.15,1
522307587,185,3,220.45,1
512532860,190,1,732.09,1
518881844,188,1,984.25,1
564199810,188,1,23.91,3
557025755,209,1,251.59,1
531790530,188,1,88.25,1
512608805,209,1,36.01,1
519666361,209,1,731.55,1
526748344,209,2,411.28,1
563599875,184,3,103.48,1
539594712,190,1,189.97,1
524362354,190,1,36.29,1
540522062,209,1,22.34,1
515511106,209,1,28.55,1
524569586,188,1,682.1,1
515886693,183,3,992.74,0
546353464,204,2,232.18,1
524804055,190,1,732.09,1
520874435,188,1,700.15,1
556945898,188,1,180.16,1
558391057,205,1,1415.48,1
513029675,188,2,179.32999999999998,1
552830201,206,1,35.78,1
520645904,191,1,283.44,1
543638041,206,1,252.39,1
558005629,206,1,282.86,1
542926629,209,1,51.43,1
520689402,190,1,61.75,1
514907857,209,2,65.33,1
539344300,205,1,941.85,1
523853809,205,2,588.34,1
562340707,188,1,30.86,1
512463471,206,1,115.58,1
544928566,207,2,244.54,1
525218397,209,2,1917.12,1
524711375,209,1,59.18,1
563740992,190,1,111.62,1
514903216,205,1,488.82,1
554967227,205,1,170.92,1
520533326,205,1,65.64,1
513527104,209,1,200.75,1
556931569,209,1,391.23,1
554471339,190,1,458.42,1
559815374,188,1,43.5,1
526502569,188,1,170.14,1
562410734,188,1,244.99,1
564270910,188,1,223.76,1
547167285,205,1,74.62,1
564351403,188,1,141.29,1
540047599,205,3,446.82000000000005,1
543830221,206,1,1060.23,1
558350586,205,1,192.23,1
512878517,190,1,1397.72,1
540000062,188,1,218.51,1
525685109,205,1,21.09,1
518778774,188,1,130.99,1
552021856,205,1,81.08,1
515340355,188,1,130.99,1
561088630,188,1,282.69,1
558330993,205,1,372.98,1
532609553,205,1,121.24,1
513685523,209,1,89.81,1
512568765,206,1,37.32,1
514414642,205,1,54.04,1
564376647,188,1,231.64,1
515608672,205,1,45.69,1
540490610,205,1,126.1,1
557367040,188,2,54.67,1
564297862,188,1,281.11,1
521491247,206,1,84.16,1
564335302,188,1,195.3,1
557697958,186,3,456.13,0
540794180,206,1,59.18,1
552501648,205,2,592.88,1
516691126,205,3,2952.18,1
563637820,190,1,170.79,1
546875841,208,4,1239.16,1
546975595,205,1,333.08,1
514146180,209,2,308.37,1
533882045,188,1,43.91,1
543836072,183,2,895.23,0
561831433,188,1,141.28,1
557912084,206,1,38.1,1
558271095,205,1,142.86,1
518810356,206,1,738.2,1
534254003,191,1,88.81,1
541573025,191,1,170.83,1
530306576,206,1,419.29,1
554284950,206,1,289.84,1
512690260,206,1,162.19,1
550746980,205,1,28.29,1
561543860,188,1,256.98,1
557571620,188,1,88.53,1
532990183,188,1,14.12,3
557051744,208,3,468.82,1
554207015,208,1,390.94,1
545089472,205,1,23.0,1
513283985,205,1,228.81,1
513834767,205,2,185.59,1
518504615,209,1,105.28,1
521016831,209,1,173.95,1
529863762,208,2,338.12,1
524669656,209,1,172.72,1
558403827,205,1,180.12,1
547778804,205,1,39.9,1
518536911,209,1,511.72,1
519793688,188,1,1029.34,1
558034190,206,1,131.02,1
514610979,206,1,30.89,1
514170407,209,1,8.47,1
548651404,209,1,24.45,1
537327466,208,2,760.5899999999999,1
564257414,188,1,214.91,1
545006608,190,1,295.76,1
558280383,188,1,36.01,1
512494764,209,1,334.35,1
563590844,188,1,69.11,1
557680193,206,1,170.92,1
512430766,206,1,91.35,1
550885969,206,1,160.24,1
513116015,188,1,92.13,1
514140946,188,1,20.57,3
519628108,209,1,67.29,1
515186276,209,1,256.11,1
543460371,209,1,141.32,1
543969382,205,2,125.6,1
516313442,205,1,250.96,1
519326370,208,2,293.63,1
542070902,209,1,72.33,1
512372403,205,1,1338.91,1
556084354,209,1,173.93,1
532954063,204,2,177.57999999999998,1
515311720,209,2,65.29,1
563781323,190,1,27.61,1
516011636,188,1,7.7,3
513191579,209,2,262.49,1
513849355,188,1,60.23,1
536828707,188,1,165.27,1
532629154,208,1,19.82,1
512859031,208,1,1052.79,1
525266048,208,1,41.19,1
556905713,208,4,847.8599999999999,1
539369841,209,5,657.22,1
516297521,209,1,179.28,1
535570862,209,1,5.12,1
563584116,190,1,458.42,1
562647658,190,1,283.23,1
557004771,208,1,35.26,1
556107390,205,3,232.76999999999998,1
523079343,205,1,128.68,1
513452591,208,3,733.53,1
513857551,208,1,385.8,1
556903773,209,1,230.61,1
543448359,209,1,252.13,1
555922650,209,2,415.76,1
512404297,205,2,313.6,1
557028413,209,1,180.16,1
513345506,205,1,41.44,1
538167471,206,1,131.02,1
555142627,208,5,753.54,1
523521375,188,1,37.58,1
557235643,208,1,131.77,1
564275347,188,1,170.14,1
543590368,206,1,43.5,1
550492900,209,1,57.79,1
515626231,209,2,371.64,1
544605062,209,2,403.62,1
547244554,209,1,54.06,1
513628670,208,1,754.05,1
539351273,209,1,90.07,1
514766863,190,1,20.61,1
556789486,205,1,86.99,1
556971744,209,1,131.92,1
555733751,188,1,244.99,1
537416775,209,1,321.5,1
556959303,209,1,462.39,1
519054577,209,1,108.09,1
557370664,208,2,64.35000000000001,1
556957752,209,1,290.93,1
556766081,209,2,740.24,1
513261995,190,1,113.26,1
556634906,206,1,131.02,1
512984579,205,1,138.23,1
560494027,188,1,111.19,1
533692794,209,1,122.11,1
530636576,205,1,109.82,1
517280053,205,1,54.06,1
512516934,188,1,159.85,1
557071855,209,2,136.68,1
563758756,190,5,2897.63,2
515576836,188,1,29.09,3
539726833,188,1,720.71,1
546366373,205,1,499.11,1
558274986,205,1,131.02,1
535391798,204,2,501.89,1
516608229,190,1,179.93,1
563676471,190,1,189.84,1
523636138,190,1,369.37,1
514281616,190,2,557.85,1
564430780,188,1,980.76,1
547405354,188,1,130.99,1
519216374,208,2,1049.1399999999999,1
513026548,184,3,875.6999999999999,0
536336313,209,2,461.22,1
514280780,205,1,344.9,1
548235185,209,1,46.31,1
519048302,188,1,170.15,1
530757045,209,1,511.72,1
541626242,208,1,57.79,1
517212948,183,2,262.75,1
520888045,208,4,659.06,1
557289031,208,1,172.44,1
512881902,208,1,25.48,1
563672503,190,1,1725.03,1
528042664,190,4,966.49,0
514485679,186,5,388.69,0
534862242,209,3,561.1400000000001,1
540166409,205,1,111.66,1
564289619,188,1,823.68,1
518732355,190,1,150.07,1
541654542,209,1,299.88,1
516646389,205,1,71.56,1
564366684,188,1,531.41,1
514873199,190,2,81.05,1
519104663,208,4,6.36,1
564339748,188,3,797.39,0
519240297,188,1,307.86,1
524142258,205,1,449.36,1
556915226,209,1,131.92,1
563560839,188,1,29.09,3
519416838,205,1,272.08,1
546515587,209,1,279.03,1
557383164,208,1,192.53,1
557367774,208,1,185.05,1
556924272,208,1,123.99,1
516850513,208,1,847.87,1
519674152,209,5,628.3600000000001,1
530490006,190,3,1489.76,0
556586021,208,2,347.86,1
551812729,208,1,251.47,1
557370212,208,1,177.84,1
563633847,190,1,253.41,1
515199865,209,2,263.71,1
557030335,209,2,461.18,1
564361833,188,1,170.14,1
514243875,205,1,36.27,1
512546972,188,1,1093.82,1
512857151,208,1,192.53,1
515235711,188,1,79.54,1
512719867,190,1,115.83,1
516728025,205,1,282.89,1
540187278,205,1,41.19,1
557223238,208,2,339.68,1
527373985,208,1,111.66,1
554791411,205,1,250.96,1
512833542,205,1,46.08,1
532046123,188,1,36.51,1
512878155,209,3,558.36,1
512572574,205,1,96.28,1
561780510,190,2,1039.58,0
552647741,205,3,137.58999999999997,1
512891640,208,1,251.49,1
529173206,208,2,347.67,1
513203469,208,1,201.8,1
535766827,190,1,128.57,1
512397515,209,1,1044.8,1
558400337,205,1,197.42,1
514459365,190,1,107.54,1
532379800,188,2,994.75,0
549851926,208,1,251.47,1
514741880,205,1,4.61,1
545362959,205,1,151.36,1
527993703,188,1,149.04,1
544629459,209,1,282.89,1
544030636,209,1,197.79,1
556992583,209,1,115.81,1
556899133,209,3,545.78,1
556216667,209,2,47.81,1
513730102,209,1,37.07,1
518666491,205,1,561.15,1
563545352,190,1,159.91,1
518383579,190,1,62.52,1
513269690,190,1,453.29,1
514474706,190,2,263.02,1
564348472,188,1,411.59,1
534288230,183,2,152.89999999999998,1
514343720,208,1,230.59,1
523740194,205,1,84.16,1
529547182,205,1,88.55,1
515895182,188,1,43.83,1
521664588,208,1,1060.35,1
514691726,208,1,46.31,1
556992454,209,1,975.56,1
556926994,209,3,786.2499999999999,1
558378252,205,1,170.92,1
543777426,205,1,66.64,1
518477212,190,3,274.4,1
520171014,205,1,358.57,1
558273058,205,1,37.32,1
537367805,209,1,1415.48,1
542470051,208,1,334.6,1
516583700,208,2,267.04,1
535900797,208,1,205.85,1
560015659,188,2,513.96,1
516494792,209,1,40.88,1
533824239,188,1,531.41,1
518686659,205,1,25.48,1
512572186,190,1,96.66,1
519133135,205,1,8.66,1
549933593,188,1,334.6,1
519862522,188,1,295.99,1
543908290,188,1,121.24,1
530170329,208,1,358.57,1
538026531,205,1,40.41,1
556921609,209,1,580.95,1
564504095,188,1,130.99,1
551760263,190,1,70.79,1
533316885,209,2,514.3,1
540294530,209,2,1169.4,1
512974527,208,1,171.56,1
563535035,190,1,363.3,1
512839110,188,1,18.64,3
547556488,190,1,159.91,1
557032910,208,3,654.14,1
552968460,204,5,1298.5800000000002,2
512796648,208,1,131.77,1
537641729,190,2,245.31,1
515132095,208,2,117.8,1
525852077,205,1,79.77,1
527712381,209,3,1159.04,1
533536837,208,1,233.35,1
557942048,206,1,424.46,1
557937042,206,1,169.47,1
563766325,190,1,447.84,1
554266789,190,1,1725.03,1
556940979,209,1,252.57,1
512371976,208,1,161.76,1
559187443,190,1,90.07,1
518779014,184,5,724.8,2
557826468,205,1,282.86,1
563731687,190,1,1003.55,1
526617890,190,1,189.87,1
513384637,208,4,977.0,1
538580639,209,1,230.59,1
558302892,205,1,696.29,1
550780028,190,1,120.02,1
515219581,190,1,1725.03,1
524132081,188,1,30.89,1
535258440,208,1,42.47,1
563831453,190,1,170.79,1
513240052,208,4,2551.6000000000004,2
512465189,208,2,768.44,1
561440981,190,6,1318.65,2
557074682,209,1,378.36,1
535094431,207,2,926.14,1
554549025,208,2,440.91999999999996,1
517662463,208,2,64.36,1
516748963,205,1,16.96,1
532479595,208,1,230.59,1
513303662,205,1,23.08,1
539559700,190,1,231.38,1
526201092,205,1,244.51,1
514741251,190,1,64.09,1
548500198,209,1,31.51,1
530271030,205,1,566.04,1
528111201,205,1,88.55,1
514264121,209,1,53.47,1
557055989,209,1,28.55,1
515756807,209,1,336.46,1
537027875,209,1,204.65,1
556508609,209,1,358.57,1
564296130,188,1,123.53,1
515932939,209,1,631.93,1
556381925,207,10,2868.22,2
547779782,209,1,118.41,1
519484858,190,1,581.16,1
558331966,205,1,288.03,1
547898204,205,1,107.6,1
539801524,209,3,544.1600000000001,1
512589592,209,1,123.53,1
515907015,208,1,45.05,1
520372129,188,1,56.6,1
518809825,209,1,975.56,1
541822866,190,2,263.02,1
563605027,188,1,1498.57,0
523897504,205,2,540.44,1
515572659,205,1,571.42,1
512726326,205,2,158.53,1
519522747,209,1,8.88,1
563269497,190,1,369.2,1
553508610,204,3,691.49,1
553996125,209,1,89.29,1
544596545,207,6,952.53,2
551804214,190,1,308.89,1
555626324,209,1,59.33,1
543299305,188,1,244.99,1
512421711,209,1,131.92,1
522092974,190,1,131.51,1
550245124,190,1,92.67,1
514740751,205,1,36.71,1
515394170,209,2,1182.22,1
516228542,208,1,1069.77,1
564316601,188,2,489.25,1
512790327,188,1,116.95,1
541874951,188,2,188.65,1
512453358,209,2,781.42,1
516296598,209,1,1619.09,1
561553527,190,2,82.38,1
513036513,188,1,95.24,1
526542855,208,1,130.76,1
556673696,209,1,174.05,1
514610856,208,3,104.25,1
517429251,205,1,403.87,1
515119189,209,6,5853.36,2
542637388,209,1,94.73,1
518053101,190,1,131.51,1
531577062,190,1,114.26,1
533284472,209,1,150.51,1
515991214,208,1,256.35,1
516268069,208,4,1219.87,1
512784007,208,1,10.27,1
516373590,209,1,125.05,1
556988035,209,1,116.09,1
551541018,209,2,367.03999999999996,1
513765570,209,1,33.44,1
538108880,209,1,28.55,1
547196881,209,1,33.43,1
548374979,208,1,975.56,1
513195308,208,1,15.42,1
514171394,190,1,43.83,1
534981282,206,1,53.69,1
557041084,209,1,391.23,1
513713073,209,2,1287.04,1
527623099,184,4,588.53,0
516979708,190,2,214.41,1
552993928,209,1,253.75,1
516636769,209,1,975.56,1
512814128,204,3,884.97,1
518344605,207,2,117.1,1
539320977,208,2,1543.88,1
512450931,208,1,272.34,1
517668253,208,1,190.91,1
529809867,205,1,70.76,1
514560661,205,1,170.92,1
513669930,206,2,57.46,1
563730264,190,2,272.83,1
519888698,183,2,97.00999999999999,1
513564850,209,1,1428.58,1
548135921,190,1,105.51,1
514241846,208,1,289.52,1
544316909,205,1,255.35,1
534774196,207,4,693.87,1
513093161,209,1,153.56,1
557475271,208,1,190.46,1
556466804,208,1,736.03,1
516327414,190,3,157.03000000000003,1
540825620,209,1,450.2,1
548689344,190,3,423.96,1
534203698,190,1,92.64,1
554253532,185,2,487.24,0
549994667,208,1,72.05,1
512658412,208,1,580.43,1
553738254,188,1,245.28,1
526966325,209,1,350.63,1
538235122,208,1,47.88,1
548217476,209,1,334.08,1
542642983,209,1,277.72,1
557283118,208,2,179.68,1
520338143,209,1,153.93,1
543474019,188,2,271.71000000000004,1
513409452,205,2,93.44,1
518596778,190,2,141.26,1
544042674,188,1,187.65,1
553721276,205,1,560.83,1
521190445,205,1,128.45,1
540719110,208,1,89.29,1
532460579,209,1,104.76,1
550146504,204,2,300.32,1
556578987,205,2,304.97,1
512834062,208,1,177.84,1
520599679,208,1,108.63,1
556954883,209,3,1034.48,1
522949127,205,1,14.16,1
518419841,205,1,160.24,1
564219665,188,1,358.18,1
541235406,209,1,2557.76,1
512721285,188,2,337.19,1
519172201,209,1,296.53,1
518934077,209,1,702.77,1
532339468,208,2,2543.18,1
520670544,188,1,43.5,1
515005612,188,1,778.11,1
535706021,188,1,43.82,1
514223036,208,1,262.3,1
512588318,205,1,51.17,1
524310013,209,1,463.3,1
513829387,209,1,279.53,1
539422473,190,1,13.87,3
515531430,209,1,154.01,1
541047687,208,1,270.2,1
553525310,208,3,487.44000000000005,1
543374058,208,1,524.79,1
554077566,186,3,513.93,0
512888307,190,3,673.62,0
542730336,208,1,694.97,1
552340344,208,1,540.0,1
515872263,184,2,974.74,0
512419841,188,1,29.09,3
564378126,188,1,140.73,1
557299281,208,1,111.66,1
512393396,208,1,975.56,1
563418717,190,1,288.04,1
554819425,190,1,720.71,1
548701103,190,1,732.09,1
514080610,184,4,568.91,0
516239733,208,1,43.24,1
534869804,208,1,68.99,1
520691332,190,1,531.67,1
519836976,208,1,28.8,1
512939251,190,2,306.82,1
517472018,208,1,344.9,1
563807579,190,1,367.58,1
563524009,190,1,35.78,1
556819027,188,1,71.48,1
556038555,208,3,324.9,1
519597490,190,1,756.71,1
557126909,208,2,2054.1,1
516331621,209,1,71.56,1
514208970,208,2,365.41,1
557338501,208,1,380.18,1
513019311,208,1,65.38,1
557005350,207,8,1668.06,2
524515930,208,2,462.82,1
518777537,209,1,161.84,1
563689807,190,2,492.9,1
517093633,190,1,222.08,1
520075414,208,2,360.32,1
557105732,208,1,161.39,1
516543378,208,1,50.19,1
557946294,190,1,65.61,1
540565621,208,3,751.1099999999999,1
550466117,208,2,1951.14,1
512566008,190,2,1190.51,0
517545731,209,1,179.28,1
513136453,188,1,189.97,1
557273328,208,1,360.09,1
512749244,205,1,1046.05,1
558851956,188,1,47.11,1
557261163,208,2,283.04,1
557011870,209,1,360.34,1
541549100,209,4,6320.74,2
536675683,209,1,197.79,1
543654848,209,1,149.04,1
557357278,208,1,771.96,1
523756024,190,2,1048.91,0
552941859,209,1,196.13,1
557043176,209,1,252.13,1
556929467,209,1,190.48,1
538031539,208,1,225.49,1
558365022,205,1,307.83,1
518822607,190,1,347.47,1
551735002,190,1,331.21,1
512387171,190,1,37.3,1
536201191,209,1,105.51,1
544109929,209,2,218.74,1
518624238,209,1,185.8,1
520021582,190,1,489.05,1
524398993,209,1,230.59,1
557047715,209,5,915.71,1
557195542,208,2,372.52,1
556987301,209,1,290.91,1
550141893,209,1,208.22,1
542089764,208,2,492.78,1
563150133,190,1,27.61,1
512836999,190,1,51.35,1
562469580,190,1,72.05,1
520204337,190,1,22.91,1
554542277,209,6,309.29,1
515072716,209,4,164.76,1
543166624,208,1,30.63,1
548070756,188,1,20.34,3
526517573,209,1,164.46,1
524732594,208,1,51.2,1
515409749,208,2,431.93,1
541173335,209,1,28.03,1
551534183,209,1,36.01,1
563662466,190,2,354.6,1
563516576,183,3,946.2,0
513158458,208,2,175.32999999999998,1
515249754,208,1,86.99,1
512508854,209,1,28.55,1
558325998,205,1,632.96,1
558030500,205,1,169.86,1
554397297,190,1,581.16,1
543598455,209,1,38.87,1
512730694,208,1,702.76,1
559853753,190,1,156.47,1
557490199,208,1,173.93,1
515178430,207,3,638.02,1
532828942,207,3,109.25999999999999,1
519290255,188,1,1003.59,1
543467804,209,1,58.95,1
516735323,205,1,31.66,1
518880858,188,1,47.31,1
564385906,183,2,315.53999999999996,1
558358222,205,1,88.81,1
513205310,208,2,676.19,1
526156626,208,1,736.03,1
518860897,208,1,41.19,1
514499771,208,1,380.28,1
557242211,208,1,89.58,1
557232354,208,1,473.27,1
563732493,190,1,592.01,1
536134194,190,2,141.34,1
521429362,208,1,135.01,1
557063332,209,1,319.14,1
515460692,190,1,720.97,1
539841930,207,4,359.32,1
557277896,208,2,283.04,1
548725856,208,2,544.68,1
557357960,208,1,731.04,1
533490057,188,1,93.8,1
518341216,208,1,289.53,1
533151750,208,1,204.36,1
555855616,208,1,192.53,1
555662489,208,1,191.74,1
553047510,208,1,51.43,1
513751100,205,1,139.3,1
514500619,190,3,1080.33,0
532085519,190,1,358.44,1
562129301,188,1,218.51,1
526159961,209,1,380.94,1
543637182,208,1,28.06,1
544809244,209,1,101.67,1
557460535,208,1,1104.28,1
557157015,209,1,731.04,1
526895661,209,2,437.31,1
563589774,190,1,170.79,1
518820814,190,1,123.56,1
515506546,190,1,1067.93,1
549443092,209,1,38.06,1
527331253,209,1,40.93,1
530541115,209,1,252.55,1
517356902,208,3,521.82,1
512561457,190,2,249.75,1
546400670,188,2,586.83,1
556812355,209,1,144.12,1
519646514,208,1,116.61,1
527274307,190,2,436.78,1
563766495,190,1,488.82,1
514554485,190,2,938.3399999999999,1
563759176,190,1,198.91,1
547074222,190,2,436.38,1
541473365,208,1,282.89,1
515894348,209,2,348.1,1
557043467,209,1,289.71,1
556999451,209,1,141.03,1
533314571,208,1,289.53,1
523216758,188,1,189.68,1
514125377,209,2,2028.35,1
543079134,209,1,51.48,1
555637112,209,2,278.38,1
564336464,188,1,239.34,1
551637459,209,1,94.98,1
512950923,190,2,118.36,1
557198684,208,1,270.25,1
532837212,209,1,38.74,1
524045795,209,1,34.75,1
524493528,208,1,74.39,1
563613018,190,1,74.36,1
552618849,190,3,1348.6299999999999,0
513493516,208,1,289.52,1
529482776,208,1,62.52,1
557277074,208,1,462.39,1
554784008,204,2,71.3,1
544362147,190,2,64.82000000000001,1
516572895,190,2,2824.58,0
516788382,209,1,77.74,1
514927408,209,1,190.48,1
515849310,208,1,272.34,1
515108687,209,2,384.19,1
535724516,185,2,352.33000000000004,1
534919727,190,1,321.73,1
513394099,208,1,169.83,1
523707165,190,2,249.39999999999998,1
523691079,190,1,49.42,1
527028725,209,1,462.39,1
556550867,208,1,11.81,1
554277132,190,1,72.05,1
528039269,208,1,131.28,1
528340299,209,1,457.93,1
522105278,208,1,127.33,1
517848434,208,1,251.47,1
563649503,185,2,1183.51,0
554026335,208,1,360.34,1
514467618,208,1,173.88,1
554669936,209,1,173.95,1
556664541,209,1,975.56,1
553829905,209,1,505.03,1
515002387,208,1,90.07,1
519102400,204,3,793.0699999999999,1
524671895,209,1,109.36,1
563730737,190,1,131.51,1
546095483,190,1,257.38,1
530978852,204,4,4419.889999999999,2
516231621,205,1,179.9,1
547380543,204,1,123.44,1
521146052,190,1,592.01,1
563325390,190,1,38.59,1
513835766,190,1,407.48,1
515794288,209,1,975.56,1
557217769,208,1,90.83,1
533369019,209,1,1005.71,1
557478722,208,1,123.53,1
518652619,208,1,192.54,1
557031284,209,1,132.56,1
557125800,209,1,251.59,1
512739282,208,1,161.76,1
